Anno Accertamento;Mese Accertamento;Giorno Accertamento;Tipologia Verbale;Tipo Sanzione;Via 1;Numero Civico;Via 2;Descrizione Sanzione;Descrizione Paragrafo;Descrizione Capitolo;Descrizione Prontuario;Numero Verbali
2017;10;03;POLIZIA MUNICIPALE;Amministrativa;Via Nole;0;(Altri);ART. 7 C. 1 RIPRISTINO NON CONFORME REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;1
2017;10;03;POLIZIA MUNICIPALE;Amministrativa;Via Paesana;0;Via Bossolasco;ART. 40 C. 2 SPECIE COLUMBA LIVIA DOMESTICA REGOLAMENTO TUTELA E BENESSERE ANIMALI;SPECIE COLUMBA LIVIA DOMESTICA;ALTRE SPECIE ANIMALI;REGOLAMENTO TUTELA E BENESSERE ANIMALI;1
2017;10;03;POLIZIA MUNICIPALE;Amministrativa;Via Vincenzo Gioberti;0;Via Legnano;ARTT. 61 C. 1?68 IN REL ART. 11 ? L.R. 19/99 DISCIPLINA DEL CANTIERE REGOLAMENTO EDILIZIO;DISCIPLINA DEL CANTIERE;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO;1
2017;10;03;POLIZIA MUNICIPALE;Tributaria;Corso Duca Degli Abruzzi;18;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;03;POLIZIA MUNICIPALE;Tributaria;Corso F. Brunelleschi;67;(Altri);ART. 18 C. 2 OCCUPAZIONI FUORI DALLA SEDE STRADALE REGOLAMENTO C.O.S.A.P.;OCCUPAZIONI FUORI DALLA SEDE STRADALE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;03;POLIZIA MUNICIPALE;Tributaria;Via Cernaia;24;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;03;POLIZIA MUNICIPALE;Tributaria;Via Montebello;9;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;03;POLIZIA MUNICIPALE;Tributaria;Via Principi D'acaja;57;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;03;POLIZIA MUNICIPALE;Tributaria;Via S.Quintino;2;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;04;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;(Altri);ARTT. 33?49 MODALITA' DI ACCESSO REGOLAMENTO AREE MERCATALI;MODALITA' DI ACCESSO;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;10;04;POLIZIA MUNICIPALE;Amministrativa;Corso E. Tazzoli;228;(Altri);ART. 7 C. 1 LETT. R COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA;1
2017;10;04;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;0;Piazza Adriano;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;10;04;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;0;Corso A. Tassoni;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;2
2017;10;04;POLIZIA MUNICIPALE;Amministrativa;Corso Vercelli;440;(Altri);ART. 7 C. 1 LETT. Q COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA;2
2017;10;04;POLIZIA MUNICIPALE;Amministrativa;Strada Al Traforo Di Pino;0;Corso Casale;ART. 688 C. P. MANIFESTA UBRIACHEZZA ART. DEPENALIZZATO CODICE PENALE;MANIFESTA UBRIACHEZZA ART. DEPENALIZZATO;COMPORTAMENTO IN LUOGO PUBBLICO;CODICE PENALE;1
2017;10;04;POLIZIA MUNICIPALE;Amministrativa;Via A. Scarlatti;0;(Altri);ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO;1
2017;10;04;POLIZIA MUNICIPALE;Amministrativa;Via Bobbio;21;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;10;04;POLIZIA MUNICIPALE;Amministrativa;Via Bologna;141;(Altri);ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO;1
2017;10;04;POLIZIA MUNICIPALE;Amministrativa;Via Cavour;26;(Altri);ART. 21 PUNTO 2 ACCESSO GIARDINI, PARCHI ED AREE PUBBL. REGOLAMENTO TUTELA E BENESSERE ANIMALI;ACCESSO GIARDINI, PARCHI ED AREE PUBBL.;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI;1
2017;10;04;POLIZIA MUNICIPALE;Amministrativa;Via Cernaia;0;Corso Palestro;ART. 22 C. 2 OPERATORI DEL PROPRIO INGEGNO REGOLAMENTO POLIZIA URBANA;OPERATORI DEL PROPRIO INGEGNO;DISP. PART. PER MANIFESTAZIONI VARIE;REGOLAMENTO POLIZIA URBANA;1
2017;10;04;POLIZIA MUNICIPALE;Amministrativa;Via Germagnano;50;(Altri);ART. 7 C. 1 LETT. R COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA;2
2017;10;04;POLIZIA MUNICIPALE;Amministrativa;Via V. Lancia;92;(Altri);ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;10;04;POLIZIA MUNICIPALE;Tributaria;Via Cernaia;0;Corso Palestro;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;04;POLIZIA MUNICIPALE;Tributaria;Via Pasquale Paoli;0;(Altri);ART. 18 C. 2 OCCUPAZIONI FUORI DALLA SEDE STRADALE REGOLAMENTO C.O.S.A.P.;OCCUPAZIONI FUORI DALLA SEDE STRADALE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;04;POLIZIA MUNICIPALE;Tributaria;Via Spontini;0;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;05;POLIZIA MUNICIPALE;Amministrativa;Corso A. Tassoni;76;(Altri);ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;2
2017;10;05;POLIZIA MUNICIPALE;Amministrativa;Corso Palermo;110;(Altri);ART. 13 C. 6 TENDE SU FACCIATE DI ESERCIZI COMM. REGOLAMENTO POLIZIA URBANA;TENDE SU FACCIATE DI ESERCIZI COMM.;DISP. PART. PER SALVAGUARDIA AMBIENTE;REGOLAMENTO POLIZIA URBANA;1
2017;10;05;POLIZIA MUNICIPALE;Amministrativa;Corso Palermo;110;(Altri);ART. 6 C. 5 ALL. 2 REG. CEE Nø 852/2004 ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;ALL. 2 REG. CEE Nø 852/2004;REQUISITI IN MATERIA D'IGIENE;ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;1
2017;10;05;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;21;(Altri);ART. 252 BIS C. 4 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;10;05;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;0;Corso Lecce;ART. 34 C. 1 TASSAMETRO REGOLAMENTO TAXI;TASSAMETRO;REG.SERV.PUBBLICO PIAZZA CON AUTOVETTURA;REGOLAMENTO TAXI;1
2017;10;05;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;0;Via Tripoli;ARTT. 12 C. 6?49 SOSTITUZIONE TITOLARE REGOLAMENTO AREE MERCATALI;SOSTITUZIONE TITOLARE;PROCEDURE AUTORIZZATORIE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;10;05;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;10;(Altri);ART. 44 BIS C. 1 C. 2 GENERICO REGOLAMENTO POLIZIA URBANA;GENERICO;TUTELA DELLA CONVIVENZA CIVILE;REGOLAMENTO POLIZIA URBANA;1
2017;10;05;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;16;(Altri);ART. 44 BIS C. 1 C. 2 GENERICO REGOLAMENTO POLIZIA URBANA;GENERICO;TUTELA DELLA CONVIVENZA CIVILE;REGOLAMENTO POLIZIA URBANA;1
2017;10;05;POLIZIA MUNICIPALE;Amministrativa;Via Carlo Reymond;8;(Altri);ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO;1
2017;10;05;POLIZIA MUNICIPALE;Amministrativa;Via Don B. Grazioli;6;(Altri);ART. 252 BIS C. 3 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;10;05;POLIZIA MUNICIPALE;Amministrativa;Via Giordano Bruno;141;(Altri);ARTT. 32 C. 2?47 VOLANTINAGGIO REGOLAMENTO GESTIONE RIFIUTI URBANI;VOLANTINAGGIO;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;10;05;POLIZIA MUNICIPALE;Amministrativa;Via Monfalcone;0;Corso C. Correnti;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;2
2017;10;05;POLIZIA MUNICIPALE;Amministrativa;Via Torrazza Piemonte;12;(Altri);ART. 5 C. 8 RILASCIO?RINNOVO CONC. E AUTOR. REGOLAMENTO C.O.S.A.P.;RILASCIO?RINNOVO CONC. E AUTOR.;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;05;POLIZIA MUNICIPALE;Tributaria;Via Carso;13;(Altri);ART. 18 C. 2 OCCUPAZIONI FUORI DALLA SEDE STRADALE REGOLAMENTO C.O.S.A.P.;OCCUPAZIONI FUORI DALLA SEDE STRADALE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;05;POLIZIA MUNICIPALE;Tributaria;Via Principi D'acaja;53;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;05;POLIZIA MUNICIPALE;Tributaria;Via Volvera;18;(Altri);ART. 18 C. 2 OCCUPAZIONI FUORI DALLA SEDE STRADALE REGOLAMENTO C.O.S.A.P.;OCCUPAZIONI FUORI DALLA SEDE STRADALE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;05;POLIZIA MUNICIPALE;Tributaria;Viale Virgilio;25;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Corso A. De Gasperi;0;Via Cristoforo Colombo;ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Corso Bramante;0;Corso Achille Mario Dogliotti;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Corso Massimo D'azeglio;0;Corso Bramante;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Corso Stati Uniti;4;(Altri);ART. 252 C. 2 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Corso Stati Uniti;4;(Altri);ART. 35 LOTTA CONTRO INSETTI IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;LOTTA CONTRO INSETTI;GENERICO;IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Corso Stati Uniti;4;(Altri);ART. 42 IN REL ART. 8 ? L.R. 7/1997 ESERCIZI PUBBLICI O COMMERCIALI IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;ESERCIZI PUBBLICI O COMMERCIALI;GENERICO;IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Corso Stati Uniti;4;(Altri);ARTT. 5 C. 3?21 C. 2 ? L.R. 38/06 CORSO DI FORMAZIONE ATTIVITA' PRODUTTIVE ? L.R. 38/2006;CORSO DI FORMAZIONE;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;(Altri);ARTT. 39?49 OBBLIGHI REGOLAMENTO AREE MERCATALI;OBBLIGHI;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;2
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;9;(Altri);ARTT. 11 C. 6?49 OCCUPAZIONE POSTEGGIO REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;OCCUPAZIONE POSTEGGIO;REGOLAMENTAZIONE POSTEGGI;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Via Accademia Delle Scienze;6;(Altri);ART. 24 C. 6 ATTIVITA' ARTISTICHE DI STRADA REGOLAMENTO POLIZIA URBANA;ATTIVITA' ARTISTICHE DI STRADA;DISP. PART. PER MANIFESTAZIONI VARIE;REGOLAMENTO POLIZIA URBANA;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;10;(Altri);ART. 44 C. 2 SPETTACOLI E TRATTENIMENTI REGOLAMENTO POLIZIA URBANA;SPETTACOLI E TRATTENIMENTI;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Via Carlo Del Prete;64;(Altri);ART. 6 C. 3 PUNTO 2 ALL. 2 REG. CEE Nø 852/2004 ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;ALL. 2 REG. CEE Nø 852/2004;REQUISITI IN MATERIA D'IGIENE;ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Via Carlo Del Prete;64;(Altri);ARTT. 10 BIS C. 5?18 C. 2 DATA DI SCADENZA ETICHETTATURA?D.L.vo109/92;DATA DI SCADENZA;ETICHETTATURA PRODOTTI ALIMENTARI;ETICHETTATURA?D.L.vo109/92;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Via Carlo Del Prete;64;(Altri);ARTT. 17 ? 29 C. 1 ESERCIZI PUBBLICI D. P. R. 327/80;ESERCIZI PUBBLICI O COMMERCIALI;GENERICO;IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Via Carlo Del Prete;64;(Altri);ARTT. 8 C. 6 C. 8 IN REL ART. 21 C. 1 AUTORIZZAZIONE ATTIVITA' PRODUTTIVE ? L.R. 38/2006;AUTORIZZAZIONE;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Via G. Giolitti;42;(Altri);ART. 5 C. 8 RILASCIO?RINNOVO CONC. E AUTOR. REGOLAMENTO C.O.S.A.P.;RILASCIO?RINNOVO CONC. E AUTOR.;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Via Montevideo;0;Via Giordano Bruno;ARTT. 32 C. 2?47 VOLANTINAGGIO REGOLAMENTO GESTIONE RIFIUTI URBANI;VOLANTINAGGIO;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Via Valdieri;10;(Altri);ART. 21 C. 2 C. 4 AUTORIZZAZIONE ATTIVITA' PRODUTTIVE ? L.R. 38/2006;AUTORIZZAZIONE;FUNZIONI AUTORIZZ. COMUNALI;ATTIVITA' PRODUTTIVE ? L.R. 38/2006;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Viale Primo Maggio;0;(Altri);ART. 6 C. 3 DISPOSIZIONI LEGGE 218/2003;DISPOSIZIONI;DOCUMENTO RAPPORTO LAVORO;LEGGE 218/2003;1
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Vicolo Crocetta;3;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;2
2017;10;06;POLIZIA MUNICIPALE;Amministrativa;Vicolo Crocetta;7;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;06;POLIZIA MUNICIPALE;Tributaria;Corso Corsica;28;(Altri);ART. 18 C. 2 OCCUPAZIONI FUORI DALLA SEDE STRADALE REGOLAMENTO C.O.S.A.P.;OCCUPAZIONI FUORI DALLA SEDE STRADALE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;06;POLIZIA MUNICIPALE;Tributaria;Via Saluzzo;17;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;07;POLIZIA MUNICIPALE;Amministrativa;Corso Cairoli;6;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;10;07;POLIZIA MUNICIPALE;Amministrativa;Corso E. Tazzoli;0;Corso Siracusa;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;2
2017;10;07;POLIZIA MUNICIPALE;Amministrativa;Corso Principe Oddone;60;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;10;07;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;0;(Altri);ARTT. 39?49 OBBLIGHI REGOLAMENTO AREE MERCATALI;OBBLIGHI;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;10;07;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;0;Corso E. Tazzoli;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;2
2017;10;07;POLIZIA MUNICIPALE;Amministrativa;Via Cavour;6;(Altri);ART. 241 LOCALI ? ATTREZZATURE REGOLAMENTO D'IGIENE;LOCALI ? ATTREZZATURE;AUTORIZZAZIONI A.S.L.;REGOLAMENTO D'IGIENE;1
2017;10;07;POLIZIA MUNICIPALE;Amministrativa;Via G. Bidone;3;(Altri);ART. 10 C. 2/3 INOSSERVANZA ORDINANZA REGOLAMENTO INQUINAMENTO ACUSTICO;INOSSERVANZA ORDINANZA;INOTTEMPERANZA;REGOLAMENTO INQUINAMENTO ACUSTICO;1
2017;10;07;POLIZIA MUNICIPALE;Amministrativa;Via G. Bidone;3;(Altri);ART. 7 C. 2 IN REL ART. 21 C. 2 REQUISITI IGIENICO SANITARI ATTIVITA' PRODUTTIVE ? L.R. 38/2006;REQUISITI IGIENICO SANITARI;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006;1
2017;10;07;POLIZIA MUNICIPALE;Amministrativa;Via Germagnano;11;(Altri);ART. 9 PUNTO 20 DIVIETI GENERALI REGOLAMENTO TUTELA E BENESSERE ANIMALI;DIVIETI GENERALI;DISPOSIZIONI GENERALI;REGOLAMENTO TUTELA E BENESSERE ANIMALI;1
2017;10;07;POLIZIA MUNICIPALE;Amministrativa;Via Gorizia;132;(Altri);ART. 5 C. 8 RILASCIO?RINNOVO CONC. E AUTOR. REGOLAMENTO C.O.S.A.P.;RILASCIO?RINNOVO CONC. E AUTOR.;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;07;POLIZIA MUNICIPALE;Amministrativa;Via Monte Rosa;48;(Altri);ART. 58 C. 1 AMMINSTRAZIONE DEGLI STABILI REGOLAMENTO POLIZIA URBANA;AMMINSTRAZIONE DEGLI STABILI;NORME ESERCIZI PUBBLICI E STABILI;REGOLAMENTO POLIZIA URBANA;1
2017;10;07;POLIZIA MUNICIPALE;Tributaria;Piazza Massaua;7;(Altri);ART. 18 C. 2 OCCUPAZIONI FUORI DALLA SEDE STRADALE REGOLAMENTO C.O.S.A.P.;OCCUPAZIONI FUORI DALLA SEDE STRADALE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;07;POLIZIA MUNICIPALE;Tributaria;Via G. Barbera;2;(Altri);ART. 18 C. 2 OCCUPAZIONI FUORI DALLA SEDE STRADALE REGOLAMENTO C.O.S.A.P.;OCCUPAZIONI FUORI DALLA SEDE STRADALE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;07;POLIZIA MUNICIPALE;Tributaria;Via Saluzzo;42;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;10;08;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;(Altri);ART. 6 C. 1?12 C. 1 ATTIVITA' NON PROFESSIONALI REG. MUNICIPALE 378/17;ATTIVITA' NON PROFESSIONALI;DISPOSIZIONI GENERALI;REG. MUNICIPALE 378/17;1
2017;10;08;POLIZIA MUNICIPALE;Amministrativa;Lungo Po Luigi Cadorna;1;(Altri);ART. 44 BIS C. 1 C. 2 GENERICO REGOLAMENTO POLIZIA URBANA;GENERICO;TUTELA DELLA CONVIVENZA CIVILE;REGOLAMENTO POLIZIA URBANA;2
2017;10;08;POLIZIA MUNICIPALE;Amministrativa;Piazza Solferino;0;Via S.Teresa;ART. 724 POLIZIA DEI COSTUMI CODICE PENALE;POLIZIA DEI COSTUMI;CAPO II ? POL. AMM. SOCIALE;CODICE PENALE;1
2017;10;08;POLIZIA MUNICIPALE;Amministrativa;Via Borgaro;64;(Altri);ARTT. 14 C. 3?15 PULIZIA DELL'AREA REGOLAMENTO DELLE FESTE DI VIA;PULIZIA DELL'AREA;RESPONSABILITA';REGOLAMENTO DELLE FESTE DI VIA;1
2017;10;08;POLIZIA MUNICIPALE;Amministrativa;Via Cardinale Cagliero;0;Via G. Cottolengo;ART. 21 PUNTO 2 ACCESSO GIARDINI, PARCHI ED AREE PUBBL. REGOLAMENTO TUTELA E BENESSERE ANIMALI;ACCESSO GIARDINI, PARCHI ED AREE PUBBL.;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI;1
